filename,width,height,class,xmin,ymin,xmax,ymax
Page_290.jpg,788,788,flower,266,532,521,787
Page_290.jpg,788,788,eye,532,0,787,255
Page_290.jpg,788,788,fish,532,266,787,521
Page_290.jpg,788,788,hand,532,532,787,787
Page_291.jpg,788,788,eye,0,0,255,255
Page_291.jpg,788,788,hand,0,266,255,521
Page_291.jpg,788,788,eye,0,532,255,787
Page_291.jpg,788,788,eyeglasses,266,0,521,255
Page_291.jpg,788,788,fish,266,266,521,521
Page_291.jpg,788,788,airplane,266,532,521,787
Page_291.jpg,788,788,dumbbell,532,0,787,255
Page_291.jpg,788,788,hand,532,266,787,521
Page_291.jpg,788,788,hand,532,532,787,787
Page_292.jpg,788,788,dumbbell,0,0,255,255
Page_292.jpg,788,788,dumbbell,0,266,255,521
Page_292.jpg,788,788,fish,0,532,255,787
Page_292.jpg,788,788,butterfly,266,0,521,255
Page_292.jpg,788,788,hand,266,266,521,521
Page_292.jpg,788,788,donut,266,532,521,787
Page_292.jpg,788,788,airplane,532,0,787,255
Page_292.jpg,788,788,hand,532,266,787,521
Page_292.jpg,788,788,dumbbell,532,532,787,787
Page_293.jpg,788,788,dumbbell,0,0,255,255
Page_293.jpg,788,788,dumbbell,0,266,255,521
Page_293.jpg,788,788,butterfly,0,532,255,787
Page_293.jpg,788,788,cup,266,0,521,255
Page_293.jpg,788,788,hand,266,266,521,521
Page_293.jpg,788,788,flower,266,532,521,787
Page_293.jpg,788,788,airplane,532,0,787,255
Page_293.jpg,788,788,cup,532,266,787,521
Page_293.jpg,788,788,fish,532,532,787,787
Page_294.jpg,788,788,eyeglasses,0,0,255,255
Page_294.jpg,788,788,fish,0,266,255,521
Page_294.jpg,788,788,donut,0,532,255,787
Page_294.jpg,788,788,fish,266,0,521,255
Page_294.jpg,788,788,butterfly,266,266,521,521
Page_294.jpg,788,788,airplane,266,532,521,787
Page_294.jpg,788,788,donut,532,0,787,255
Page_294.jpg,788,788,airplane,532,266,787,521
Page_294.jpg,788,788,eyeglasses,532,532,787,787
Page_295.jpg,788,788,eyeglasses,0,0,255,255
Page_295.jpg,788,788,cup,0,266,255,521
Page_295.jpg,788,788,airplane,0,532,255,787
Page_295.jpg,788,788,eyeglasses,266,0,521,255
Page_295.jpg,788,788,dumbbell,266,266,521,521
Page_295.jpg,788,788,dumbbell,266,532,521,787
Page_295.jpg,788,788,hand,532,0,787,255
Page_295.jpg,788,788,eye,532,266,787,521
Page_295.jpg,788,788,cup,532,532,787,787
Page_296.jpg,788,788,fish,0,0,255,255
Page_296.jpg,788,788,cup,0,266,255,521
Page_296.jpg,788,788,hand,0,532,255,787
Page_296.jpg,788,788,fish,266,0,521,255
Page_296.jpg,788,788,hand,266,266,521,521
Page_296.jpg,788,788,cup,266,532,521,787
Page_296.jpg,788,788,cup,532,0,787,255
Page_296.jpg,788,788,hand,532,266,787,521
Page_296.jpg,788,788,airplane,532,532,787,787
Page_297.jpg,788,788,dumbbell,0,0,255,255
Page_297.jpg,788,788,hand,0,266,255,521
Page_297.jpg,788,788,eyeglasses,0,532,255,787
Page_297.jpg,788,788,airplane,266,0,521,255
Page_297.jpg,788,788,eyeglasses,266,266,521,521
Page_297.jpg,788,788,fish,266,532,521,787
Page_297.jpg,788,788,cup,532,0,787,255
Page_297.jpg,788,788,eyeglasses,532,266,787,521
Page_297.jpg,788,788,hand,532,532,787,787
Page_298.jpg,788,788,hand,0,0,255,255
Page_298.jpg,788,788,cup,0,266,255,521
Page_298.jpg,788,788,hand,0,532,255,787
Page_298.jpg,788,788,eyeglasses,266,0,521,255
Page_298.jpg,788,788,cup,266,266,521,521
Page_298.jpg,788,788,eye,266,532,521,787
Page_298.jpg,788,788,donut,532,0,787,255
Page_298.jpg,788,788,eyeglasses,532,266,787,521
Page_298.jpg,788,788,hand,532,532,787,787
Page_299.jpg,788,788,airplane,0,0,255,255
Page_299.jpg,788,788,donut,0,266,255,521
Page_299.jpg,788,788,eye,0,532,255,787
Page_299.jpg,788,788,eyeglasses,266,0,521,255
Page_299.jpg,788,788,eyeglasses,266,266,521,521
Page_299.jpg,788,788,eye,266,532,521,787
Page_299.jpg,788,788,butterfly,532,0,787,255
Page_299.jpg,788,788,airplane,532,266,787,521
Page_299.jpg,788,788,eyeglasses,532,532,787,787
Page_3.jpg,788,788,donut,0,0,255,255
Page_3.jpg,788,788,butterfly,0,266,255,521
Page_3.jpg,788,788,hand,0,532,255,787
Page_3.jpg,788,788,flower,266,0,521,255
Page_3.jpg,788,788,eyeglasses,266,266,521,521
Page_3.jpg,788,788,donut,266,532,521,787
Page_3.jpg,788,788,airplane,532,0,787,255
Page_3.jpg,788,788,airplane,532,266,787,521
Page_3.jpg,788,788,cup,532,532,787,787
Page_30.jpg,788,788,cup,0,0,255,255
Page_30.jpg,788,788,fish,0,266,255,521
Page_30.jpg,788,788,hand,0,532,255,787
Page_30.jpg,788,788,hand,266,0,521,255
Page_30.jpg,788,788,fish,266,266,521,521
Page_30.jpg,788,788,airplane,266,532,521,787
Page_30.jpg,788,788,donut,532,0,787,255
Page_30.jpg,788,788,dumbbell,532,266,787,521
Page_30.jpg,788,788,eyeglasses,532,532,787,787
Page_300.jpg,788,788,donut,0,0,255,255
Page_300.jpg,788,788,flower,0,266,255,521
Page_300.jpg,788,788,hand,0,532,255,787
Page_300.jpg,788,788,hand,266,0,521,255
Page_300.jpg,788,788,hand,266,266,521,521
Page_300.jpg,788,788,fish,266,532,521,787
Page_300.jpg,788,788,eyeglasses,532,0,787,255
Page_300.jpg,788,788,eyeglasses,532,266,787,521
Page_300.jpg,788,788,dumbbell,532,532,787,787
Page_301.jpg,788,788,dumbbell,0,0,255,255
Page_301.jpg,788,788,butterfly,0,266,255,521
Page_301.jpg,788,788,donut,0,532,255,787
Page_301.jpg,788,788,eye,266,0,521,255
Page_301.jpg,788,788,butterfly,266,266,521,521
Page_301.jpg,788,788,cup,266,532,521,787
Page_301.jpg,788,788,dumbbell,532,0,787,255
Page_301.jpg,788,788,hand,532,266,787,521
Page_301.jpg,788,788,hand,532,532,787,787
Page_302.jpg,788,788,eyeglasses,0,0,255,255
Page_302.jpg,788,788,airplane,0,266,255,521
Page_302.jpg,788,788,eye,0,532,255,787
Page_302.jpg,788,788,dumbbell,266,0,521,255
Page_302.jpg,788,788,eye,266,266,521,521
Page_302.jpg,788,788,flower,266,532,521,787
Page_302.jpg,788,788,dumbbell,532,0,787,255
Page_302.jpg,788,788,cup,532,266,787,521
Page_302.jpg,788,788,hand,532,532,787,787
Page_303.jpg,788,788,dumbbell,0,0,255,255
Page_303.jpg,788,788,butterfly,0,266,255,521
Page_303.jpg,788,788,fish,0,532,255,787
Page_303.jpg,788,788,hand,266,0,521,255
Page_303.jpg,788,788,donut,266,266,521,521
Page_303.jpg,788,788,hand,266,532,521,787
Page_303.jpg,788,788,dumbbell,532,0,787,255
Page_303.jpg,788,788,fish,532,266,787,521
Page_303.jpg,788,788,butterfly,532,532,787,787
Page_304.jpg,788,788,fish,0,0,255,255
Page_304.jpg,788,788,eye,0,266,255,521
Page_304.jpg,788,788,hand,0,532,255,787
Page_304.jpg,788,788,hand,266,0,521,255
Page_304.jpg,788,788,fish,266,266,521,521
Page_304.jpg,788,788,donut,266,532,521,787
Page_304.jpg,788,788,eyeglasses,532,0,787,255
Page_304.jpg,788,788,cup,532,266,787,521
Page_304.jpg,788,788,butterfly,532,532,787,787
Page_305.jpg,788,788,butterfly,0,0,255,255
Page_305.jpg,788,788,donut,0,266,255,521
Page_305.jpg,788,788,eyeglasses,0,532,255,787
Page_305.jpg,788,788,flower,266,0,521,255
Page_305.jpg,788,788,eye,266,266,521,521
Page_305.jpg,788,788,dumbbell,266,532,521,787
Page_305.jpg,788,788,donut,532,0,787,255
Page_305.jpg,788,788,butterfly,532,266,787,521
Page_305.jpg,788,788,eyeglasses,532,532,787,787
Page_306.jpg,788,788,fish,0,0,255,255
Page_306.jpg,788,788,eye,0,266,255,521
Page_306.jpg,788,788,donut,0,532,255,787
Page_306.jpg,788,788,cup,266,0,521,255
Page_306.jpg,788,788,fish,266,266,521,521
Page_306.jpg,788,788,donut,266,532,521,787
Page_306.jpg,788,788,airplane,532,0,787,255
Page_306.jpg,788,788,eye,532,266,787,521
Page_306.jpg,788,788,fish,532,532,787,787
Page_307.jpg,788,788,hand,0,0,255,255
Page_307.jpg,788,788,butterfly,0,266,255,521
Page_307.jpg,788,788,fish,0,532,255,787
Page_307.jpg,788,788,hand,266,0,521,255
Page_307.jpg,788,788,airplane,266,266,521,521
Page_307.jpg,788,788,donut,266,532,521,787
Page_307.jpg,788,788,dumbbell,532,0,787,255
Page_307.jpg,788,788,eye,532,266,787,521
Page_307.jpg,788,788,flower,532,532,787,787
Page_308.jpg,788,788,dumbbell,0,0,255,255
Page_308.jpg,788,788,eye,0,266,255,521
Page_308.jpg,788,788,hand,0,532,255,787
Page_308.jpg,788,788,flower,266,0,521,255
Page_308.jpg,788,788,eyeglasses,266,266,521,521
Page_308.jpg,788,788,dumbbell,266,532,521,787
Page_308.jpg,788,788,flower,532,0,787,255
Page_308.jpg,788,788,cup,532,266,787,521
Page_308.jpg,788,788,hand,532,532,787,787
Page_309.jpg,788,788,eyeglasses,0,0,255,255
Page_309.jpg,788,788,fish,0,266,255,521
Page_309.jpg,788,788,butterfly,0,532,255,787
Page_309.jpg,788,788,donut,266,0,521,255
Page_309.jpg,788,788,eyeglasses,266,266,521,521
Page_309.jpg,788,788,eyeglasses,266,532,521,787
Page_309.jpg,788,788,hand,532,0,787,255
Page_309.jpg,788,788,fish,532,266,787,521
Page_309.jpg,788,788,flower,532,532,787,787
Page_31.jpg,788,788,butterfly,0,0,255,255
Page_31.jpg,788,788,fish,0,266,255,521
Page_31.jpg,788,788,hand,0,532,255,787
Page_31.jpg,788,788,butterfly,266,0,521,255
Page_31.jpg,788,788,eyeglasses,266,266,521,521
Page_31.jpg,788,788,airplane,266,532,521,787
Page_31.jpg,788,788,eye,532,0,787,255
Page_31.jpg,788,788,cup,532,266,787,521
Page_31.jpg,788,788,cup,532,532,787,787
Page_310.jpg,788,788,eye,0,0,255,255
Page_310.jpg,788,788,butterfly,0,266,255,521
Page_310.jpg,788,788,hand,0,532,255,787
Page_310.jpg,788,788,eye,266,0,521,255
Page_310.jpg,788,788,flower,266,266,521,521
Page_310.jpg,788,788,butterfly,266,532,521,787
Page_310.jpg,788,788,flower,532,0,787,255
Page_310.jpg,788,788,eye,532,266,787,521
Page_310.jpg,788,788,donut,532,532,787,787
Page_311.jpg,788,788,fish,0,0,255,255
Page_311.jpg,788,788,hand,0,266,255,521
Page_311.jpg,788,788,butterfly,0,532,255,787
Page_311.jpg,788,788,hand,266,0,521,255
Page_311.jpg,788,788,cup,266,266,521,521
Page_311.jpg,788,788,fish,266,532,521,787
Page_311.jpg,788,788,eyeglasses,532,0,787,255
Page_311.jpg,788,788,eye,532,266,787,521
Page_311.jpg,788,788,hand,532,532,787,787
Page_312.jpg,788,788,donut,0,0,255,255
Page_312.jpg,788,788,flower,0,266,255,521
Page_312.jpg,788,788,hand,0,532,255,787
Page_312.jpg,788,788,hand,266,0,521,255
Page_312.jpg,788,788,airplane,266,266,521,521
Page_312.jpg,788,788,butterfly,266,532,521,787
Page_312.jpg,788,788,dumbbell,532,0,787,255
Page_312.jpg,788,788,eyeglasses,532,266,787,521
Page_312.jpg,788,788,flower,532,532,787,787
Page_313.jpg,788,788,butterfly,0,0,255,255
Page_313.jpg,788,788,airplane,0,266,255,521
Page_313.jpg,788,788,eyeglasses,0,532,255,787
Page_313.jpg,788,788,hand,266,0,521,255
Page_313.jpg,788,788,airplane,266,266,521,521
Page_313.jpg,788,788,dumbbell,266,532,521,787
Page_313.jpg,788,788,eyeglasses,532,0,787,255
Page_313.jpg,788,788,hand,532,266,787,521
Page_313.jpg,788,788,hand,532,532,787,787
Page_314.jpg,788,788,fish,0,0,255,255
Page_314.jpg,788,788,hand,0,266,255,521
Page_314.jpg,788,788,donut,0,532,255,787
Page_314.jpg,788,788,butterfly,266,0,521,255
Page_314.jpg,788,788,butterfly,266,266,521,521
Page_314.jpg,788,788,dumbbell,266,532,521,787
Page_314.jpg,788,788,fish,532,0,787,255
Page_314.jpg,788,788,hand,532,266,787,521
Page_314.jpg,788,788,hand,532,532,787,787
Page_315.jpg,788,788,airplane,0,0,255,255
Page_315.jpg,788,788,eyeglasses,0,266,255,521
Page_315.jpg,788,788,flower,0,532,255,787
Page_315.jpg,788,788,donut,266,0,521,255
Page_315.jpg,788,788,eyeglasses,266,266,521,521
Page_315.jpg,788,788,fish,266,532,521,787
Page_315.jpg,788,788,donut,532,0,787,255
Page_315.jpg,788,788,hand,532,266,787,521
Page_315.jpg,788,788,flower,532,532,787,787
Page_316.jpg,788,788,airplane,0,0,255,255
Page_316.jpg,788,788,eye,0,266,255,521
Page_316.jpg,788,788,eye,0,532,255,787
Page_316.jpg,788,788,dumbbell,266,0,521,255
Page_316.jpg,788,788,dumbbell,266,266,521,521
Page_316.jpg,788,788,dumbbell,266,532,521,787
Page_316.jpg,788,788,dumbbell,532,0,787,255
Page_316.jpg,788,788,hand,532,266,787,521
Page_316.jpg,788,788,dumbbell,532,532,787,787
Page_317.jpg,788,788,hand,0,0,255,255
Page_317.jpg,788,788,eye,0,266,255,521
Page_317.jpg,788,788,cup,0,532,255,787
Page_317.jpg,788,788,donut,266,0,521,255
Page_317.jpg,788,788,hand,266,266,521,521
Page_317.jpg,788,788,flower,266,532,521,787
Page_317.jpg,788,788,fish,532,0,787,255
Page_317.jpg,788,788,dumbbell,532,266,787,521
Page_317.jpg,788,788,eyeglasses,532,532,787,787
Page_318.jpg,788,788,eyeglasses,0,0,255,255
Page_318.jpg,788,788,eyeglasses,0,266,255,521
Page_318.jpg,788,788,butterfly,0,532,255,787
Page_318.jpg,788,788,cup,266,0,521,255
Page_318.jpg,788,788,hand,266,266,521,521
Page_318.jpg,788,788,airplane,266,532,521,787
Page_318.jpg,788,788,hand,532,0,787,255
Page_318.jpg,788,788,airplane,532,266,787,521
Page_318.jpg,788,788,eyeglasses,532,532,787,787
Page_319.jpg,788,788,fish,0,0,255,255
Page_319.jpg,788,788,hand,0,266,255,521
Page_319.jpg,788,788,butterfly,0,532,255,787
Page_319.jpg,788,788,eye,266,0,521,255
Page_319.jpg,788,788,cup,266,266,521,521
Page_319.jpg,788,788,cup,266,532,521,787
Page_319.jpg,788,788,dumbbell,532,0,787,255
Page_319.jpg,788,788,eyeglasses,532,266,787,521
Page_319.jpg,788,788,dumbbell,532,532,787,787
Page_32.jpg,788,788,airplane,0,0,255,255
Page_32.jpg,788,788,hand,0,266,255,521
Page_32.jpg,788,788,hand,0,532,255,787
Page_32.jpg,788,788,donut,266,0,521,255
Page_32.jpg,788,788,eyeglasses,266,266,521,521
Page_32.jpg,788,788,hand,266,532,521,787
Page_32.jpg,788,788,fish,532,0,787,255
Page_32.jpg,788,788,dumbbell,532,266,787,521
Page_32.jpg,788,788,flower,532,532,787,787
Page_320.jpg,788,788,dumbbell,0,0,255,255
Page_320.jpg,788,788,eye,0,266,255,521
Page_320.jpg,788,788,flower,0,532,255,787
Page_320.jpg,788,788,butterfly,266,0,521,255
Page_320.jpg,788,788,hand,266,266,521,521
Page_320.jpg,788,788,eye,266,532,521,787
Page_320.jpg,788,788,hand,532,0,787,255
Page_320.jpg,788,788,eye,532,266,787,521
Page_320.jpg,788,788,hand,532,532,787,787
Page_321.jpg,788,788,hand,0,0,255,255
Page_321.jpg,788,788,flower,0,266,255,521
Page_321.jpg,788,788,eyeglasses,0,532,255,787
Page_321.jpg,788,788,butterfly,266,0,521,255
Page_321.jpg,788,788,eyeglasses,266,266,521,521
Page_321.jpg,788,788,hand,266,532,521,787
Page_321.jpg,788,788,eye,532,0,787,255
Page_321.jpg,788,788,eyeglasses,532,266,787,521
Page_321.jpg,788,788,dumbbell,532,532,787,787
Page_322.jpg,788,788,cup,0,0,255,255
Page_322.jpg,788,788,donut,0,266,255,521
Page_322.jpg,788,788,donut,0,532,255,787
Page_322.jpg,788,788,eye,266,0,521,255
Page_322.jpg,788,788,airplane,266,266,521,521
Page_322.jpg,788,788,hand,266,532,521,787
Page_322.jpg,788,788,fish,532,0,787,255
Page_322.jpg,788,788,eye,532,266,787,521
Page_322.jpg,788,788,cup,532,532,787,787
Page_323.jpg,788,788,eyeglasses,0,0,255,255
Page_323.jpg,788,788,butterfly,0,266,255,521
Page_323.jpg,788,788,dumbbell,0,532,255,787
Page_323.jpg,788,788,airplane,266,0,521,255
Page_323.jpg,788,788,airplane,266,266,521,521
Page_323.jpg,788,788,hand,266,532,521,787
Page_323.jpg,788,788,fish,532,0,787,255
Page_323.jpg,788,788,airplane,532,266,787,521
Page_323.jpg,788,788,donut,532,532,787,787
Page_324.jpg,788,788,cup,0,0,255,255
Page_324.jpg,788,788,hand,0,266,255,521
Page_324.jpg,788,788,hand,0,532,255,787
Page_324.jpg,788,788,donut,266,0,521,255
Page_324.jpg,788,788,hand,266,266,521,521
Page_324.jpg,788,788,hand,266,532,521,787
Page_324.jpg,788,788,dumbbell,532,0,787,255
Page_324.jpg,788,788,dumbbell,532,266,787,521
Page_324.jpg,788,788,cup,532,532,787,787
Page_325.jpg,788,788,butterfly,0,0,255,255
Page_325.jpg,788,788,eyeglasses,0,266,255,521
Page_325.jpg,788,788,hand,0,532,255,787
Page_325.jpg,788,788,flower,266,0,521,255
Page_325.jpg,788,788,eye,266,266,521,521
Page_325.jpg,788,788,donut,266,532,521,787
Page_325.jpg,788,788,flower,532,0,787,255
Page_325.jpg,788,788,hand,532,266,787,521
Page_325.jpg,788,788,fish,532,532,787,787
Page_326.jpg,788,788,eye,0,0,255,255
Page_326.jpg,788,788,fish,0,266,255,521
Page_326.jpg,788,788,donut,0,532,255,787
Page_326.jpg,788,788,cup,266,0,521,255
Page_326.jpg,788,788,hand,266,266,521,521
Page_326.jpg,788,788,hand,266,532,521,787
Page_326.jpg,788,788,fish,532,0,787,255
Page_326.jpg,788,788,donut,532,266,787,521
Page_326.jpg,788,788,hand,532,532,787,787
Page_327.jpg,788,788,hand,0,0,255,255
Page_327.jpg,788,788,fish,0,266,255,521
Page_327.jpg,788,788,eyeglasses,0,532,255,787
Page_327.jpg,788,788,eyeglasses,266,0,521,255
Page_327.jpg,788,788,eyeglasses,266,266,521,521
Page_327.jpg,788,788,airplane,266,532,521,787
Page_327.jpg,788,788,dumbbell,532,0,787,255
Page_327.jpg,788,788,butterfly,532,266,787,521
Page_327.jpg,788,788,fish,532,532,787,787
Page_328.jpg,788,788,eye,0,0,255,255
Page_328.jpg,788,788,butterfly,0,266,255,521
Page_328.jpg,788,788,donut,0,532,255,787
Page_328.jpg,788,788,cup,266,0,521,255
Page_328.jpg,788,788,dumbbell,266,266,521,521
Page_328.jpg,788,788,eyeglasses,266,532,521,787
Page_328.jpg,788,788,airplane,532,0,787,255
Page_328.jpg,788,788,cup,532,266,787,521
Page_328.jpg,788,788,hand,532,532,787,787
Page_329.jpg,788,788,hand,0,0,255,255
Page_329.jpg,788,788,flower,0,266,255,521
Page_329.jpg,788,788,eye,0,532,255,787
Page_329.jpg,788,788,hand,266,0,521,255
Page_329.jpg,788,788,cup,266,266,521,521
Page_329.jpg,788,788,eye,266,532,521,787
Page_329.jpg,788,788,flower,532,0,787,255
Page_329.jpg,788,788,eye,532,266,787,521
Page_329.jpg,788,788,eyeglasses,532,532,787,787
Page_33.jpg,788,788,eyeglasses,0,0,255,255
Page_33.jpg,788,788,eyeglasses,0,266,255,521
Page_33.jpg,788,788,hand,0,532,255,787
Page_33.jpg,788,788,donut,266,0,521,255
Page_33.jpg,788,788,butterfly,266,266,521,521
Page_33.jpg,788,788,hand,266,532,521,787
Page_33.jpg,788,788,butterfly,532,0,787,255
Page_33.jpg,788,788,hand,532,266,787,521
Page_33.jpg,788,788,eye,532,532,787,787
Page_330.jpg,788,788,eyeglasses,0,0,255,255
Page_330.jpg,788,788,eyeglasses,0,266,255,521
Page_330.jpg,788,788,dumbbell,0,532,255,787
Page_330.jpg,788,788,airplane,266,0,521,255
Page_330.jpg,788,788,donut,266,266,521,521
Page_330.jpg,788,788,flower,266,532,521,787
Page_330.jpg,788,788,dumbbell,532,0,787,255
Page_330.jpg,788,788,dumbbell,532,266,787,521
Page_330.jpg,788,788,airplane,532,532,787,787
Page_331.jpg,788,788,eyeglasses,0,0,255,255
Page_331.jpg,788,788,donut,0,266,255,521
Page_331.jpg,788,788,eyeglasses,0,532,255,787
Page_331.jpg,788,788,hand,266,0,521,255
Page_331.jpg,788,788,eyeglasses,266,266,521,521
Page_331.jpg,788,788,hand,266,532,521,787
Page_331.jpg,788,788,cup,532,0,787,255
Page_331.jpg,788,788,donut,532,266,787,521
Page_331.jpg,788,788,fish,532,532,787,787
Page_332.jpg,788,788,eye,0,0,255,255
Page_332.jpg,788,788,eyeglasses,0,266,255,521
Page_332.jpg,788,788,hand,0,532,255,787
Page_332.jpg,788,788,hand,266,0,521,255
Page_332.jpg,788,788,airplane,266,266,521,521
Page_332.jpg,788,788,flower,266,532,521,787
Page_332.jpg,788,788,hand,532,0,787,255
Page_332.jpg,788,788,dumbbell,532,266,787,521
Page_332.jpg,788,788,eye,532,532,787,787
Page_333.jpg,788,788,dumbbell,0,0,255,255
Page_333.jpg,788,788,dumbbell,0,266,255,521
Page_333.jpg,788,788,fish,0,532,255,787
Page_333.jpg,788,788,eye,266,0,521,255
Page_333.jpg,788,788,flower,266,266,521,521
Page_333.jpg,788,788,flower,266,532,521,787
Page_333.jpg,788,788,hand,532,0,787,255
Page_333.jpg,788,788,eye,532,266,787,521
Page_333.jpg,788,788,hand,532,532,787,787
Page_334.jpg,788,788,hand,0,0,255,255
Page_334.jpg,788,788,butterfly,0,266,255,521
Page_334.jpg,788,788,hand,0,532,255,787
Page_334.jpg,788,788,eyeglasses,266,0,521,255
Page_334.jpg,788,788,eyeglasses,266,266,521,521
Page_334.jpg,788,788,hand,266,532,521,787
Page_334.jpg,788,788,eyeglasses,532,0,787,255
Page_334.jpg,788,788,butterfly,532,266,787,521
Page_334.jpg,788,788,cup,532,532,787,787
Page_335.jpg,788,788,cup,0,0,255,255
Page_335.jpg,788,788,cup,0,266,255,521
Page_335.jpg,788,788,fish,0,532,255,787
Page_335.jpg,788,788,donut,266,0,521,255
Page_335.jpg,788,788,butterfly,266,266,521,521
Page_335.jpg,788,788,eye,266,532,521,787
Page_335.jpg,788,788,hand,532,0,787,255
Page_335.jpg,788,788,airplane,532,266,787,521
Page_335.jpg,788,788,eyeglasses,532,532,787,787
Page_336.jpg,788,788,flower,0,0,255,255
Page_336.jpg,788,788,donut,0,266,255,521
Page_336.jpg,788,788,donut,0,532,255,787
Page_336.jpg,788,788,eyeglasses,266,0,521,255
Page_336.jpg,788,788,flower,266,266,521,521
Page_336.jpg,788,788,eyeglasses,266,532,521,787
Page_336.jpg,788,788,eye,532,0,787,255
Page_336.jpg,788,788,donut,532,266,787,521
Page_336.jpg,788,788,butterfly,532,532,787,787
Page_337.jpg,788,788,hand,0,0,255,255
Page_337.jpg,788,788,donut,0,266,255,521
Page_337.jpg,788,788,dumbbell,0,532,255,787
Page_337.jpg,788,788,flower,266,0,521,255
Page_337.jpg,788,788,cup,266,266,521,521
Page_337.jpg,788,788,eye,266,532,521,787
Page_337.jpg,788,788,hand,532,0,787,255
Page_337.jpg,788,788,dumbbell,532,266,787,521
Page_337.jpg,788,788,cup,532,532,787,787
Page_338.jpg,788,788,butterfly,0,0,255,255
Page_338.jpg,788,788,cup,0,266,255,521
Page_338.jpg,788,788,fish,0,532,255,787
Page_338.jpg,788,788,eyeglasses,266,0,521,255
Page_338.jpg,788,788,butterfly,266,266,521,521
Page_338.jpg,788,788,cup,266,532,521,787
Page_338.jpg,788,788,hand,532,0,787,255
Page_338.jpg,788,788,airplane,532,266,787,521
Page_338.jpg,788,788,eye,532,532,787,787
Page_339.jpg,788,788,donut,0,0,255,255
Page_339.jpg,788,788,hand,0,266,255,521
Page_339.jpg,788,788,hand,0,532,255,787
Page_339.jpg,788,788,dumbbell,266,0,521,255
Page_339.jpg,788,788,cup,266,266,521,521
Page_339.jpg,788,788,airplane,266,532,521,787
Page_339.jpg,788,788,cup,532,0,787,255
Page_339.jpg,788,788,dumbbell,532,266,787,521
Page_339.jpg,788,788,butterfly,532,532,787,787
Page_34.jpg,788,788,flower,0,0,255,255
Page_34.jpg,788,788,hand,0,266,255,521
Page_34.jpg,788,788,airplane,0,532,255,787
Page_34.jpg,788,788,flower,266,0,521,255
Page_34.jpg,788,788,fish,266,266,521,521
Page_34.jpg,788,788,donut,266,532,521,787
Page_34.jpg,788,788,eyeglasses,532,0,787,255
Page_34.jpg,788,788,fish,532,266,787,521
Page_34.jpg,788,788,eye,532,532,787,787
Page_340.jpg,788,788,hand,0,0,255,255
Page_340.jpg,788,788,dumbbell,0,266,255,521
Page_340.jpg,788,788,donut,0,532,255,787
Page_340.jpg,788,788,hand,266,0,521,255
Page_340.jpg,788,788,hand,266,266,521,521
Page_340.jpg,788,788,donut,266,532,521,787
Page_340.jpg,788,788,cup,532,0,787,255
Page_340.jpg,788,788,eye,532,266,787,521
Page_340.jpg,788,788,flower,532,532,787,787
Page_341.jpg,788,788,eyeglasses,0,0,255,255
Page_341.jpg,788,788,dumbbell,0,266,255,521
Page_341.jpg,788,788,hand,0,532,255,787
Page_341.jpg,788,788,cup,266,0,521,255
Page_341.jpg,788,788,airplane,266,266,521,521
Page_341.jpg,788,788,hand,266,532,521,787
Page_341.jpg,788,788,donut,532,0,787,255
Page_341.jpg,788,788,hand,532,266,787,521
Page_341.jpg,788,788,cup,532,532,787,787
Page_342.jpg,788,788,cup,0,0,255,255
Page_342.jpg,788,788,dumbbell,0,266,255,521
Page_342.jpg,788,788,flower,0,532,255,787
Page_342.jpg,788,788,hand,266,0,521,255
Page_342.jpg,788,788,dumbbell,266,266,521,521
Page_342.jpg,788,788,flower,266,532,521,787
Page_342.jpg,788,788,dumbbell,532,0,787,255
Page_342.jpg,788,788,dumbbell,532,266,787,521
Page_342.jpg,788,788,airplane,532,532,787,787
Page_343.jpg,788,788,eye,0,0,255,255
Page_343.jpg,788,788,hand,0,266,255,521
Page_343.jpg,788,788,cup,0,532,255,787
Page_343.jpg,788,788,hand,266,0,521,255
Page_343.jpg,788,788,butterfly,266,266,521,521
Page_343.jpg,788,788,eyeglasses,266,532,521,787
Page_343.jpg,788,788,hand,532,0,787,255
Page_343.jpg,788,788,flower,532,266,787,521
Page_343.jpg,788,788,flower,532,532,787,787
Page_344.jpg,788,788,hand,0,0,255,255
Page_344.jpg,788,788,donut,0,266,255,521
Page_344.jpg,788,788,dumbbell,0,532,255,787
Page_344.jpg,788,788,cup,266,0,521,255
Page_344.jpg,788,788,dumbbell,266,266,521,521
Page_344.jpg,788,788,dumbbell,266,532,521,787
Page_344.jpg,788,788,cup,532,0,787,255
Page_344.jpg,788,788,hand,532,266,787,521
Page_344.jpg,788,788,eyeglasses,532,532,787,787
Page_345.jpg,788,788,hand,0,0,255,255
Page_345.jpg,788,788,hand,0,266,255,521
Page_345.jpg,788,788,hand,0,532,255,787
Page_345.jpg,788,788,flower,266,0,521,255
Page_345.jpg,788,788,hand,266,266,521,521
Page_345.jpg,788,788,dumbbell,266,532,521,787
Page_345.jpg,788,788,donut,532,0,787,255
Page_345.jpg,788,788,eyeglasses,532,266,787,521
Page_345.jpg,788,788,hand,532,532,787,787
Page_346.jpg,788,788,cup,0,0,255,255
Page_346.jpg,788,788,airplane,0,266,255,521
Page_346.jpg,788,788,hand,0,532,255,787
Page_346.jpg,788,788,hand,266,0,521,255
Page_346.jpg,788,788,eye,266,266,521,521
